datetime,season,weather,temp,humidity,windspeed,casual,registered,count,hour,day,row
1/16/11 7:00,2,2,32.05,93.55,32.42,43,89,132,7,16,368
1/16/11 8:00,3,1,14.86,60.71,38.12,12,191,203,8,16,369
1/16/11 9:00,3,1,33.57,43.84,23.11,24,173,197,9,16,370
1/16/11 10:00,4,4,5.75,32.73,16.75,25,168,193,10,16,371
1/16/11 11:00,4,1,16.31,86.41,45.51,45,66,111,11,16,372
1/16/11 12:00,2,3,31.87,97.72,6.79,39,90,129,12,16,373
1/16/11 13:00,4,2,13.24,47.93,36.04,45,13,58,13,16,374
1/16/11 14:00,1,2,13.19,43.28,34.51,38,147,185,14,16,375
1/16/11 15:00,4,2,14.08,68.12,34.51,48,34,82,15,16,376
1/16/11 16:00,4,1,23.37,82.03,46.77,42,152,194,16,16,377
1/16/11 17:00,1,2,18.15,56.43,36.41,32,127,159,17,16,378
1/16/11 18:00,2,4,26.8,70.41,15.08,7,131,138,18,16,379
1/16/11 19:00,1,4,31.85,77.32,17.67,12,56,68,19,16,380
1/16/11 20:00,4,4,25.23,96.85,19.56,25,1,26,20,16,381
1/16/11 21:00,2,1,11.13,33.2,1.54,16,65,81,21,16,382
1/16/11 22:00,4,2,32.98,99.79,45.68,23,88,111,22,17,383
1/16/11 23:00,1,1,12.93,51.37,3.68,23,110,133,23,17,384
1/17/11 0:00,1,2,9.5,77.86,34.99,11,86,97,0,17,385
1/17/11 1:00,4,3,7.7,65.79,36.51,30,148,178,1,17,386
1/17/11 2:00,3,3,21.9,58.93,42.19,15,88,103,2,17,387
1/17/11 3:00,3,1,8.41,75.85,27.67,41,90,131,3,17,388
1/17/11 4:00,1,4,9.16,51.66,36.26,15,51,66,4,17,389
1/17/11 5:00,1,1,14,30.09,15.14,29,117,146,5,17,390
1/17/11 6:00,3,4,13.45,59.11,37.28,27,142,169,6,17,391
1/17/11 7:00,3,2,23.13,61.75,17.17,2,173,175,7,17,392
1/17/11 8:00,4,4,29.5,36.15,45.14,32,114,146,8,17,393
1/17/11 9:00,4,4,27.84,94.85,8.17,23,30,53,9,17,394
1/17/11 10:00,3,2,12.87,38.2,15.79,29,61,90,10,17,395
1/17/11 11:00,4,3,12.36,52.74,24.94,39,33,72,11,17,396
1/17/11 12:00,4,2,33.97,32.39,38.79,47,35,82,12,17,397
1/17/11 13:00,2,1,5.25,62.86,37.44,27,120,147,13,17,398
1/17/11 14:00,4,1,31.39,44.61,10.54,46,103,149,14,17,399
1/17/11 15:00,1,1,10.99,59.14,7.21,38,43,81,15,17,400
1/17/11 16:00,4,1,33.42,37.97,15.2,1,190,191,16,17,401
1/17/11 17:00,4,1,15.27,24.3,24.19,12,76,88,17,17,402
1/17/11 18:00,3,3,18.21,82.34,26.95,36,17,53,18,17,403
1/17/11 19:00,1,3,26.21,71.29,21.46,9,44,53,19,17,404
1/17/11 20:00,4,4,22.63,47.26,33.15,39,107,146,20,17,405
1/17/11 21:00,4,1,14.54,23.8,21.38,12,166,178,21,17,406
1/17/11 22:00,2,2,21.61,89.25,47.32,18,25,43,22,18,407
1/17/11 23:00,4,1,26.92,33.58,13.05,5,111,116,23,18,408
1/18/11 0:00,4,3,6.27,94.46,31.37,17,100,117,0,18,409
1/18/11 1:00,2,1,5.34,58.29,30.57,39,74,113,1,18,410
1/18/11 2:00,3,3,18.74,47.23,14.08,8,95,103,2,18,411
1/18/11 3:00,4,4,8.96,79.34,20.58,16,23,39,3,18,412
1/18/11 4:00,2,4,24.93,90.15,18.27,3,116,119,4,18,413
1/18/11 5:00,1,4,11.42,49.66,8.62,49,185,234,5,18,414
1/18/11 6:00,3,3,17.99,52.59,23.86,5,104,109,6,18,415
1/18/11 7:00,1,1,10.93,54.65,19.33,10,177,187,7,18,416
1/18/11 8:00,1,1,21.45,93.79,8.92,41,199,240,8,18,417
1/18/11 9:00,2,2,8.48,75.41,22.49,25,38,63,9,18,418
1/18/11 10:00,4,3,5.69,39.81,21.09,10,199,209,10,18,419
1/18/11 11:00,2,2,6.53,34.8,6.57,7,110,117,11,18,420
1/18/11 12:00,2,4,33.63,38.43,6.56,2,158,160,12,18,421
1/18/11 13:00,2,1,9.27,41.09,32.38,1,82,83,13,18,422
1/18/11 14:00,2,3,26.25,38.41,35.33,17,163,180,14,18,423
1/18/11 15:00,3,2,7.04,72.68,47.06,1,166,167,15,18,424
1/18/11 16:00,4,2,8.24,29.27,4.35,25,20,45,16,18,425
1/18/11 17:00,1,2,20.27,50.99,5.89,11,22,33,17,18,426
1/18/11 18:00,1,1,18.95,70,2.59,36,53,89,18,18,427
1/18/11 19:00,4,1,33.55,43.27,26.61,25,163,188,19,18,428
1/18/11 20:00,1,1,33.35,25.22,31.14,35,142,177,20,18,429
1/18/11 21:00,4,3,28.39,26.55,20.18,15,129,144,21,18,430
1/18/11 22:00,1,1,23.06,30.08,39.9,13,75,88,22,19,431
1/18/11 23:00,2,3,18.65,86.87,34.33,1,69,70,23,19,432
1/19/11 0:00,1,2,15.69,72.63,49.29,20,165,185,0,19,433
1/19/11 1:00,4,2,33.41,25.16,6.89,6,64,70,1,19,434
1/19/11 2:00,4,4,23.09,51.29,2.92,10,49,59,2,19,435
1/19/11 3:00,4,1,22.37,42.29,13.74,43,116,159,3,19,436
1/19/11 4:00,4,2,11.96,66.24,0.95,28,86,114,4,19,437
1/19/11 5:00,4,1,6.4,61.82,46.63,36,0,36,5,19,438
1/19/11 6:00,3,3,33.36,58.49,15.2,47,20,67,6,19,439
1/19/11 7:00,3,2,14.41,45.16,27.62,38,56,94,7,19,440
1/19/11 8:00,1,1,18.28,31.02,15.9,27,146,173,8,19,441
1/19/11 9:00,4,2,8.44,79.39,12.29,39,28,67,9,19,442
1/19/11 10:00,1,2,30.11,90.39,7.62,3,177,180,10,19,443
1/19/11 11:00,4,1,5.83,95.53,16.02,3,33,36,11,19,444
1/19/11 12:00,4,2,30.02,24.69,30.77,26,80,106,12,19,445
1/19/11 13:00,3,2,9.21,79.19,48.58,5,53,58,13,19,446
1/19/11 14:00,3,2,31.6,78.12,27.9,33,31,64,14,19,447
1/19/11 15:00,2,2,26.89,95.77,26.64,40,131,171,15,19,448
1/19/11 16:00,3,3,9.94,40.23,1.76,39,29,68,16,19,449
1/19/11 17:00,2,2,21.97,79.37,42,17,94,111,17,19,450
1/19/11 18:00,2,4,14.38,24.37,2.24,43,145,188,18,19,451
1/19/11 19:00,2,2,10.35,70.5,45.31,47,68,115,19,19,452
1/19/11 20:00,2,1,30.78,48.07,26.93,29,28,57,20,19,453
1/19/11 21:00,2,4,17.11,81.51,8.42,32,139,171,21,19,454
1/19/11 22:00,1,3,16.96,89.06,22.59,19,14,33,22,20,455
1/19/11 23:00,3,4,10.1,49.19,49.75,35,78,113,23,20,456
1/20/11 0:00,2,4,16.49,62.05,15.25,45,52,97,0,20,457
1/20/11 1:00,4,4,31.15,29.39,13.47,49,162,211,1,20,458
1/20/11 2:00,3,1,15.89,53.35,5.9,4,179,183,2,20,459
1/20/11 3:00,3,1,33.55,48.86,29.86,34,180,214,3,20,460
1/20/11 4:00,2,1,33.39,34.65,4.46,18,141,159,4,20,461
1/20/11 5:00,1,3,9.35,91.56,38.3,11,102,113,5,20,462
1/20/11 6:00,2,1,10.32,31.85,45.96,25,145,170,6,20,463
1/20/11 7:00,1,1,30.88,70.86,46.59,18,165,183,7,20,464
1/20/11 8:00,4,4,16.78,91.21,5.4,10,85,95,8,20,465
1/20/11 9:00,3,1,5.13,92.96,27.91,19,165,184,9,20,466
1/20/11 10:00,4,2,13.22,83.46,4.86,8,54,62,10,20,467
1/20/11 11:00,1,1,22.93,34.09,28.6,19,138,157,11,20,468
1/20/11 12:00,1,3,28.98,85.39,40.75,26,66,92,12,20,469
1/20/11 13:00,4,3,9,42.13,26.89,4,52,56,13,20,470
1/20/11 14:00,1,2,8.32,93.79,43.6,9,171,180,14,20,471
1/20/11 15:00,4,3,32.66,76.73,40.08,8,152,160,15,20,472
1/20/11 16:00,3,3,27.53,82.82,13.83,24,189,213,16,20,473
1/20/11 17:00,4,4,22.69,26.8,31.51,12,141,153,17,20,474
1/20/11 18:00,3,2,28.08,66.62,0.37,31,46,77,18,20,475
1/20/11 19:00,4,4,17.87,85.69,19.8,7,94,101,19,20,476
1/20/11 20:00,1,4,27.75,88.93,11.9,44,88,132,20,20,477
1/20/11 21:00,4,1,16.15,22.29,46.86,26,182,208,21,20,478
1/20/11 22:00,1,2,12.32,95.13,20.27,21,139,160,22,21,479
1/20/11 23:00,4,1,26.87,23.47,32.7,27,6,33,23,21,480
1/21/11 0:00,4,1,17.59,69.16,36.6,17,176,193,0,21,481
1/21/11 1:00,2,4,34.44,75.47,38.66,22,141,163,1,21,482
1/21/11 2:00,1,3,15.48,28.59,36.79,40,156,196,2,21,483
1/21/11 3:00,2,2,32.65,23.84,14.46,30,174,204,3,21,484
1/21/11 4:00,1,3,32.99,82.79,34.3,40,141,181,4,21,485
1/21/11 5:00,2,4,12.26,50.77,27.45,33,178,211,5,21,486
1/21/11 6:00,3,4,28.95,28.57,29.87,6,141,147,6,21,487
1/21/11 7:00,4,4,17.99,81.01,0.04,4,86,90,7,21,488
1/21/11 8:00,1,4,32.53,87.93,12.91,20,135,155,8,21,489
1/21/11 9:00,1,4,18.5,66.99,46.53,5,76,81,9,21,490
1/21/11 10:00,4,4,27.33,32.9,14.5,44,99,143,10,21,491
1/21/11 11:00,1,3,19.01,21.22,21.9,49,107,156,11,21,492
1/21/11 12:00,1,1,11.83,76.06,9.33,34,64,98,12,21,493
1/21/11 13:00,2,3,10.98,64.01,6.93,41,36,77,13,21,494
1/21/11 14:00,1,2,17.76,72.06,10.43,22,195,217,14,21,495
1/21/11 15:00,3,3,27.66,85.05,27.68,2,15,17,15,21,496
1/21/11 16:00,3,4,23.15,54.74,45.95,32,147,179,16,21,497
1/21/11 17:00,4,3,25.66,29.96,16.31,37,194,231,17,21,498
1/21/11 18:00,1,1,13.47,95.2,16.17,22,111,133,18,21,499
1/21/11 19:00,4,2,19.44,63.62,28.21,15,198,213,19,21,500
1/21/11 20:00,3,3,6.33,69.22,17.84,24,31,55,20,21,501
1/21/11 21:00,1,1,29.53,94.67,45.52,48,196,244,21,21,502
1/21/11 22:00,1,3,34.7,94.53,18.89,15,84,99,22,22,503
1/21/11 23:00,4,2,17.21,65.77,24.52,24,157,181,23,22,504
1/22/11 0:00,3,3,5.33,43.81,26.67,41,147,188,0,22,505
1/22/11 1:00,1,4,10.09,99.77,39.1,6,185,191,1,22,506
1/22/11 2:00,4,3,24.58,74.47,28.2,7,28,35,2,22,507
1/22/11 3:00,3,1,23.36,52.67,11.96,2,151,153,3,22,508
1/22/11 4:00,4,3,28.64,64.79,6.2,4,128,132,4,22,509
1/22/11 5:00,2,1,12.62,53.27,46.89,18,26,44,5,22,510
1/22/11 6:00,1,2,27.91,91.06,40.08,6,20,26,6,22,511
1/22/11 7:00,2,3,25.64,58.6,1.15,49,144,193,7,22,512
1/22/11 8:00,3,2,14.68,85.88,41.08,21,91,112,8,22,513
1/22/11 9:00,2,2,21.36,87.21,29.53,25,159,184,9,22,514
1/22/11 10:00,2,3,9.42,85.95,25.94,49,171,220,10,22,515
1/22/11 11:00,3,1,18.58,77.78,0.61,24,113,137,11,22,516
1/22/11 12:00,4,2,31.44,88.39,39.04,5,97,102,12,22,517
1/22/11 13:00,2,2,17.64,50.98,9.9,4,21,25,13,22,518
1/22/11 14:00,4,3,30.19,29.17,36.4,37,41,78,14,22,519
1/22/11 15:00,2,3,22.71,87.4,0.79,37,120,157,15,22,520
1/22/11 16:00,4,3,10.76,59.85,39.82,21,189,210,16,22,521
1/22/11 17:00,3,3,22.43,30.19,1.15,30,47,77,17,22,522
1/22/11 18:00,2,3,20.18,29.23,11.79,21,135,156,18,22,523
1/22/11 19:00,3,4,16.96,32.74,13.41,10,129,139,19,22,524
1/22/11 20:00,2,3,8.59,80.08,7.88,31,132,163,20,22,525
1/22/11 21:00,3,1,17.5,76.87,24.05,16,27,43,21,22,526
1/22/11 22:00,3,2,7.18,36.31,14.18,40,131,171,22,23,527
1/22/11 23:00,2,1,7.96,87.75,49.66,21,52,73,23,23,528
1/23/11 0:00,2,1,17.48,42.5,29,15,99,114,0,23,529
1/23/11 1:00,2,4,14.16,83.44,28.32,41,128,169,1,23,530
1/23/11 2:00,1,3,32.77,59.1,11.04,14,78,92,2,23,531
1/23/11 3:00,4,2,16.27,78.52,20.43,7,133,140,3,23,532
1/23/11 4:00,1,1,27.74,50.51,6.2,45,87,132,4,23,533
1/23/11 5:00,1,3,20.91,47.77,38.13,47,182,229,5,23,534
1/23/11 6:00,3,3,26.12,87.31,16.56,2,51,53,6,23,535
1/23/11 7:00,2,4,12.8,22.82,37.6,12,76,88,7,23,536
1/23/11 8:00,4,4,33.26,97.98,18.58,29,23,52,8,23,537
1/23/11 9:00,3,4,20.9,71.85,49.44,27,189,216,9,23,538
1/23/11 10:00,1,2,29.94,54.6,8.56,8,183,191,10,23,539
1/23/11 11:00,2,1,15.95,70.24,0.08,11,92,103,11,23,540
1/23/11 12:00,3,4,8.01,29.82,29.74,24,151,175,12,23,541
1/23/11 13:00,2,4,25.21,61.12,47.65,36,107,143,13,23,542
1/23/11 14:00,3,4,5.23,98.81,32.35,20,19,39,14,23,543
1/23/11 15:00,2,1,19.26,38.82,4.29,38,33,71,15,23,544
1/23/11 16:00,1,1,10.78,77.78,27.02,38,14,52,16,23,545
1/23/11 17:00,4,4,23.82,54.8,45.47,18,50,68,17,23,546
1/23/11 18:00,1,4,34.38,72.2,0.33,7,126,133,18,23,547
1/23/11 19:00,4,3,18.93,36.39,8.35,37,3,40,19,23,548
1/23/11 20:00,2,4,29.52,57.64,40.73,2,52,54,20,23,549
1/23/11 21:00,3,2,20.23,98.41,44.7,21,141,162,21,23,550
1/23/11 22:00,1,2,19.88,35.62,35.36,0,192,192,22,24,551
1/23/11 23:00,4,4,32.91,70.92,49.58,37,160,197,23,24,552
1/24/11 0:00,1,1,31.7,66.05,4.51,18,123,141,0,24,553
1/24/11 1:00,4,3,28.57,65.2,27.28,20,49,69,1,24,554
1/24/11 2:00,1,1,13.89,69.21,34.25,12,62,74,2,24,555
1/24/11 3:00,4,4,21.35,60.18,35.13,26,49,75,3,24,556
1/24/11 4:00,4,2,11.72,21.35,39.67,16,92,108,4,24,557
1/24/11 5:00,2,3,18.32,92.01,45.88,49,73,122,5,24,558
1/24/11 6:00,4,1,19.53,86.16,18.08,19,163,182,6,24,559
1/24/11 7:00,2,1,29.95,33.93,2.15,29,85,114,7,24,560
1/24/11 8:00,4,4,31.88,53.06,18.12,37,96,133,8,24,561
1/24/11 9:00,3,3,17.44,81.64,33.58,10,198,208,9,24,562
1/24/11 10:00,3,2,5.53,98.4,10.67,26,99,125,10,24,563
1/24/11 11:00,3,4,30.85,96.09,40.5,37,177,214,11,24,564
1/24/11 12:00,4,3,10.23,91.95,10.99,27,168,195,12,24,565
1/24/11 13:00,2,1,23.66,32.67,0.5,25,97,122,13,24,566
1/24/11 14:00,2,4,5.75,93.16,25.4,38,197,235,14,24,567
1/24/11 15:00,4,1,16.99,90.28,36.32,32,154,186,15,24,568
1/24/11 16:00,3,1,34.58,50.16,17.48,31,29,60,16,24,569
1/24/11 17:00,3,4,8.02,51.56,37.44,24,159,183,17,24,570
1/24/11 18:00,2,4,17.71,56.79,21.92,23,21,44,18,24,571
1/24/11 19:00,3,4,14.21,72.49,8.59,39,68,107,19,24,572
1/24/11 20:00,1,4,32.15,40.87,4.53,26,148,174,20,24,573
1/24/11 21:00,2,4,31.08,21.84,35.53,45,55,100,21,24,574
1/24/11 22:00,3,1,12.13,31.3,19.29,21,83,104,22,25,575
1/24/11 23:00,2,2,7.44,55.21,45.64,19,158,177,23,25,576
1/25/11 0:00,1,2,23.81,42.56,27.01,32,100,132,0,25,577
1/25/11 1:00,2,4,15.09,81.16,17.42,4,186,190,1,25,578
1/25/11 2:00,2,1,25.16,28.54,17.45,28,197,225,2,25,579
1/25/11 3:00,2,2,5.96,93.4,6.57,4,94,98,3,25,580
1/25/11 4:00,2,2,9,91.63,29.69,45,170,215,4,25,581
1/25/11 5:00,1,2,25.59,92.7,29.11,38,181,219,5,25,582
1/25/11 6:00,4,1,11.37,79.17,40,16,145,161,6,25,583
1/25/11 7:00,2,4,30.73,28.56,10.06,28,182,210,7,25,584
1/25/11 8:00,2,4,6.76,55.05,14.54,10,28,38,8,25,585
1/25/11 9:00,3,4,11.46,30.51,4.86,21,123,144,9,25,586
1/25/11 10:00,2,3,34.96,99.02,14.77,30,188,218,10,25,587
1/25/11 11:00,3,3,17.99,46.64,21.41,38,50,88,11,25,588
1/25/11 12:00,4,3,26.09,66.83,48.2,0,75,75,12,25,589
1/25/11 13:00,1,1,10.48,82.35,32.65,14,11,25,13,25,590
1/25/11 14:00,1,2,23.3,93.65,39.14,18,92,110,14,25,591
1/25/11 15:00,4,2,26.78,80.44,16.28,9,188,197,15,25,592
1/25/11 16:00,1,1,14.43,73.96,7.23,8,70,78,16,25,593
1/25/11 17:00,4,1,29.87,57.28,12.84,12,143,155,17,25,594
1/25/11 18:00,4,4,23.1,68.43,12.82,44,127,171,18,25,595
1/25/11 19:00,4,4,16.67,27.53,29.16,25,11,36,19,25,596
1/25/11 20:00,1,3,21.73,90.71,17.07,5,61,66,20,25,597
1/25/11 21:00,3,3,22.3,63.5,42.87,39,195,234,21,25,598
1/25/11 22:00,4,1,9.97,23.21,49.43,43,105,148,22,26,599
1/25/11 23:00,2,3,17.08,93.59,17.16,1,59,60,23,26,600
1/26/11 0:00,1,2,15.3,59.14,35.25,28,80,108,0,26,601
1/26/11 1:00,4,1,17.03,89.49,32.87,47,27,74,1,26,602
1/26/11 2:00,4,1,27.83,88.55,9.72,11,63,74,2,26,603
1/26/11 3:00,2,2,19.48,85.26,45.9,22,94,116,3,26,604
1/26/11 4:00,3,4,33.21,24.91,9.97,49,71,120,4,26,605
1/26/11 5:00,3,4,13.81,39.77,36.85,2,109,111,5,26,606
1/26/11 6:00,3,2,17.47,90.04,17.38,49,177,226,6,26,607
1/26/11 7:00,4,2,28.61,91.92,18.35,10,25,35,7,26,608
1/26/11 8:00,4,3,21.38,56.65,22.77,4,167,171,8,26,609
1/26/11 9:00,4,1,21.41,55.2,43.23,44,109,153,9,26,610
1/26/11 10:00,1,3,6.6,34.01,7.01,9,182,191,10,26,611
1/26/11 11:00,2,2,16.96,97.47,2.73,46,111,157,11,26,612
1/26/11 12:00,4,3,13.12,37.05,20.1,5,158,163,12,26,613
1/26/11 13:00,2,2,34.98,35.27,2.78,15,125,140,13,26,614
1/26/11 14:00,2,3,14.25,72.86,34.38,30,70,100,14,26,615
1/26/11 15:00,3,3,31.53,39.43,38.02,22,112,134,15,26,616
1/26/11 16:00,1,4,25.29,95.1,42.74,29,4,33,16,26,617
1/26/11 17:00,4,2,15.23,20.87,37.19,39,140,179,17,26,618
1/26/11 18:00,3,3,21.31,20.46,45.82,19,145,164,18,26,619
1/26/11 19:00,3,1,30.22,60.39,37.42,24,81,105,19,26,620
1/26/11 20:00,4,3,31.5,59.04,46.8,34,118,152,20,26,621
1/26/11 21:00,2,3,9.81,33.07,9.66,4,49,53,21,26,622
1/26/11 22:00,3,1,15.19,59.56,24.99,46,127,173,22,27,623
1/26/11 23:00,2,2,15.06,52.93,49.7,2,83,85,23,27,624
1/27/11 0:00,1,4,6.26,91.23,34.08,46,112,158,0,27,625
1/27/11 1:00,2,4,22.95,20.74,43.93,33,163,196,1,27,626
1/27/11 2:00,1,4,30.64,98.1,1.52,11,112,123,2,27,627
1/27/11 3:00,2,1,16.45,69.95,43.59,26,114,140,3,27,628
1/27/11 4:00,3,3,27.2,32.15,34.89,4,103,107,4,27,629
1/27/11 5:00,3,2,23.83,23.74,8.54,40,179,219,5,27,630
1/27/11 6:00,1,3,16.27,63.05,1.28,21,32,53,6,27,631
1/27/11 7:00,4,4,9.23,38.79,13,3,191,194,7,27,632
1/27/11 8:00,1,3,26.28,44.09,45.79,27,198,225,8,27,633
1/27/11 9:00,1,1,30.64,39.61,33.41,6,68,74,9,27,634
1/27/11 10:00,2,1,25.58,72.01,45.97,47,95,142,10,27,635
1/27/11 11:00,2,2,5.54,64.28,22.31,44,157,201,11,27,636
1/27/11 12:00,1,2,11.49,26.24,46.83,33,95,128,12,27,637
1/27/11 13:00,3,4,7.08,62.12,23.15,1,67,68,13,27,638
1/27/11 14:00,2,2,22.11,83.3,10.21,8,21,29,14,27,639
1/27/11 15:00,4,3,27.69,26.5,7.57,14,58,72,15,27,640
1/27/11 16:00,2,1,8.32,91.18,49.69,30,7,37,16,27,641
1/27/11 17:00,2,1,30.15,66.26,16.69,35,193,228,17,27,642
1/27/11 18:00,4,1,21.67,96.05,8,48,36,84,18,27,643
1/27/11 19:00,1,2,25.7,31.85,0.42,40,98,138,19,27,644
1/27/11 20:00,4,1,34.14,99.49,14.28,14,55,69,20,27,645
1/27/11 21:00,1,1,7.51,71.54,44.46,32,188,220,21,27,646
1/27/11 22:00,1,1,32.04,65.4,26.7,30,85,115,22,28,647
1/27/11 23:00,1,4,8.78,61.22,31.62,26,64,90,23,28,648
1/28/11 0:00,4,4,16.79,21.89,46.12,1,102,103,0,28,649
1/28/11 1:00,1,2,30.54,95.17,25.64,8,169,177,1,28,650
1/28/11 2:00,3,1,32.19,71.52,41.91,42,111,153,2,28,651
1/28/11 3:00,4,2,20.19,27.33,16.19,0,96,96,3,28,652
1/28/11 4:00,3,1,22.82,21.68,48.86,18,176,194,4,28,653
1/28/11 5:00,1,1,26.24,24.06,3.94,8,67,75,5,28,654
1/28/11 6:00,2,1,29.98,68.75,36.24,1,136,137,6,28,655
1/28/11 7:00,1,2,8.65,69.12,33.03,36,135,171,7,28,656
1/28/11 8:00,3,2,29.3,59.97,9.58,48,57,105,8,28,657
1/28/11 9:00,3,1,19.44,44.54,19.44,0,105,105,9,28,658
1/28/11 10:00,4,3,18.52,62.54,15.64,45,53,98,10,28,659
1/28/11 11:00,2,2,17.72,61.3,4.72,11,84,95,11,28,660
1/28/11 12:00,4,4,20.28,21.55,29.24,25,47,72,12,28,661
1/28/11 13:00,3,2,33.35,42.6,49.68,9,181,190,13,28,662
1/28/11 14:00,1,1,21.45,24.25,27.98,46,104,150,14,28,663
1/28/11 15:00,2,3,33.6,92.01,27.26,0,155,155,15,28,664
1/28/11 16:00,1,1,10.41,78.02,2.02,0,100,100,16,28,665
1/28/11 17:00,1,4,26.72,99.69,6.96,42,193,235,17,28,666
1/28/11 18:00,2,2,29.37,44.17,25.66,30,109,139,18,28,667
1/28/11 19:00,4,2,25.37,90.28,49.26,10,80,90,19,28,668
1/28/11 20:00,1,1,23.21,68.24,43.83,4,127,131,20,28,669
1/28/11 21:00,3,1,21.94,56.25,17.01,34,158,192,21,28,670
1/28/11 22:00,1,4,30.83,37.81,27.15,10,140,150,22,29,671
1/28/11 23:00,2,3,29.65,79.07,27.64,3,58,61,23,29,672
1/29/11 0:00,2,4,8.67,92.33,34.27,37,81,118,0,29,673
1/29/11 1:00,2,3,30.46,38.82,34.39,49,158,207,1,29,674
1/29/11 2:00,4,2,17.42,34.03,39.49,38,32,70,2,29,675
1/29/11 3:00,1,3,12.61,75.7,1.25,20,117,137,3,29,676
1/29/11 4:00,4,3,31.09,98.16,47.18,35,52,87,4,29,677
1/29/11 5:00,4,2,17.96,80,3.5,45,94,139,5,29,678
1/29/11 6:00,2,2,29.25,42.77,23.81,27,121,148,6,29,679
1/29/11 7:00,2,2,12.9,53.6,45.98,7,90,97,7,29,680
1/29/11 8:00,4,4,5.12,50.75,24.38,19,120,139,8,29,681
1/29/11 9:00,1,2,19.86,88.17,3.18,42,35,77,9,29,682
1/29/11 10:00,3,1,8.01,81.71,11.46,45,196,241,10,29,683
1/29/11 11:00,4,2,27.63,67.12,28.93,20,122,142,11,29,684
1/29/11 12:00,1,2,13.28,42,4.39,34,33,67,12,29,685
1/29/11 13:00,2,2,18.31,95.04,21.18,42,120,162,13,29,686
1/29/11 14:00,2,3,7.61,72.27,16.45,31,60,91,14,29,687
1/29/11 15:00,1,4,13.6,97.64,40.76,35,187,222,15,29,688
1/29/11 16:00,3,2,28.44,66.41,5.51,40,2,42,16,29,689
1/29/11 17:00,2,4,9.55,85.7,34.14,4,5,9,17,29,690
1/29/11 18:00,2,1,24.41,85.05,20.33,44,147,191,18,29,691
1/29/11 19:00,2,1,32.52,46.99,29.39,3,3,6,19,29,692
1/29/11 20:00,1,2,25.4,97.12,10.28,6,100,106,20,29,693
1/29/11 21:00,4,1,29.33,21.76,30.49,33,52,85,21,29,694
1/29/11 22:00,2,4,8.27,81.5,33.7,19,102,121,22,30,695
1/29/11 23:00,4,3,12.52,97.24,3.51,6,70,76,23,30,696
1/30/11 0:00,3,2,31.84,47.11,41.22,23,189,212,0,30,697
1/30/11 1:00,2,1,26.45,71.85,43.06,20,165,185,1,30,698
1/30/11 2:00,2,4,24.19,64.98,3.18,8,163,171,2,30,699
1/30/11 3:00,3,4,24.91,80.92,30.16,18,33,51,3,30,700
1/30/11 4:00,2,1,17.43,89.29,29.7,19,5,24,4,30,701
1/30/11 5:00,4,4,6.34,68.24,0.62,27,127,154,5,30,702
1/30/11 6:00,1,4,28.53,85.27,17.12,31,193,224,6,30,703
1/30/11 7:00,4,2,25.36,44.98,48.45,33,145,178,7,30,704
1/30/11 8:00,1,4,19.18,38.29,27.77,15,26,41,8,30,705
1/30/11 9:00,1,1,31.99,54.45,46.66,37,38,75,9,30,706
1/30/11 10:00,4,2,15.08,74.22,33.78,49,50,99,10,30,707
1/30/11 11:00,4,1,13.83,34.98,1.42,16,18,34,11,30,708
1/30/11 12:00,4,3,31.18,74.43,3.89,10,95,105,12,30,709
1/30/11 13:00,4,1,28.91,51.53,36.11,3,87,90,13,30,710
1/30/11 14:00,3,1,20.45,83.65,27.73,39,161,200,14,30,711
1/30/11 15:00,2,2,8.92,22.95,6.36,49,88,137,15,30,712
1/30/11 16:00,1,4,11.45,73.44,30.7,44,23,67,16,30,713
1/30/11 17:00,4,1,24.69,71.99,40.51,39,152,191,17,30,714
1/30/11 18:00,4,2,16.55,95.27,37.65,41,75,116,18,30,715
1/30/11 19:00,4,3,30.09,77.07,12.31,17,93,110,19,30,716
1/30/11 20:00,3,2,33.5,83.7,12.91,49,197,246,20,30,717
1/30/11 21:00,4,2,29.17,92.37,48.39,48,29,77,21,30,718
1/30/11 22:00,4,4,16.33,74,44.37,47,53,100,22,31,719
1/30/11 23:00,4,1,28.66,43.21,15.92,5,114,119,23,31,720
1/31/11 0:00,2,3,15.54,89.58,41.2,45,77,122,0,31,721
1/31/11 1:00,3,2,10.01,79.81,8.09,31,119,150,1,31,722
1/31/11 2:00,4,1,6,53.96,9.84,4,24,28,2,31,723
1/31/11 3:00,1,1,16.57,76.84,9.06,14,124,138,3,31,724
1/31/11 4:00,1,2,32.11,89.42,4.39,44,4,48,4,31,725
1/31/11 5:00,1,1,12.17,98.05,42.73,15,1,16,5,31,726
1/31/11 6:00,3,2,11.2,96.19,28.94,47,110,157,6,31,727
1/31/11 7:00,3,2,34.09,46.03,12.95,16,79,95,7,31,728
1/31/11 8:00,1,2,5.75,53.74,42.43,36,102,138,8,31,729
1/31/11 9:00,4,3,28.57,28.76,40.13,42,190,232,9,31,730
1/31/11 10:00,3,2,14.64,39.8,5.05,14,123,137,10,31,731
1/31/11 11:00,1,4,6.12,90.59,32.21,34,181,215,11,31,732
1/31/11 12:00,1,1,32.53,48.87,36.09,7,165,172,12,31,733
1/31/11 13:00,4,3,9.19,69.64,35.79,34,123,157,13,31,734
1/31/11 14:00,2,1,21.55,73.28,36.16,35,16,51,14,31,735
